Model,Average ⬆️,Submission Date,Hub License,Type,#Params (B),rebuilt
qingy2024/Qwen2.5-Math-14B-Instruct-Preview,39.91810674601417,2024-12-10,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.77,70.61994609164421
qingy2024/Qwen2.6-14B-Instruct,36.25438494517895,2024-12-04,,🤝 base merges and moerges,14.766,87.10691823899371
qq8933/OpenLongCoT-Base-Gemma2-2B,5.473141918546371,2024-11-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",3.204,9.802336028751125
rasyosef/Phi-1_5-Instruct-v0.1,6.864747864349624,2024-07-25,mit,"💬 chat models (RLHF, DPO, IFT, ...)",1.415,13.378256963162624
rasyosef/phi-2-instruct-apo,12.547052522669906,2024-09-17,mit,"💬 chat models (RLHF, DPO, IFT, ...)",2.775,23.530997304582215
recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,29.873991757144,2024-09-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",10.159,71.24887690925426
recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,23.910552802690432,2024-09-27,apache-2.0,🤝 base merges and moerges,10.159,71.24887690925426
rhysjones/phi-2-orange-v2,15.324185096371076,2024-06-28,mit,🔶 fine-tuned on domain-specific datasets,2.78,26.92722371967655
riaz/FineLlama-3.1-8B,17.660648060300424,2024-10-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,8.03,39.18238993710692
riaz/FineLlama-3.1-8B,17.14751095671923,2024-10-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,8.03,39.18238993710692
rombodawg/Rombos-Coder-V2.5-Qwen-14b,32.44560837708102,2025-02-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.77,72.62353998203054
rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,9.38591999487923,2024-09-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,0.63,21.221922731356692
rombodawg/Rombos-LLM-V2.5-Qwen-14b,39.50095591766085,2024-09-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.77,85.68733153638813
rombodawg/Rombos-LLM-V2.5-Qwen-32b,45.83301184834238,2024-10-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,32.764,95.17520215633422
rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.357124972053429,2024-10-08,other,🤝 base merges and moerges,3.397,36.92722371967655
rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.608595258365549,2024-11-14,other,🔶 fine-tuned on domain-specific datasets,3.397,36.92722371967655
rombodawg/rombos_Replete-Coder-Llama3-8B,11.971032787867795,2024-10-14,other,🔶 fine-tuned on domain-specific datasets,8.03,30.170709793351303
rsh345/mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,21.02740291549346,2025-01-27,,🤝 base merges and moerges,7.242,58.122192273135674
sabersaleh/Llama2-7B-SimPO,7.610783251808889,2024-11-30,mit,🔶 fine-tuned on domain-specific datasets,7.0,24.384546271338724
sabersaleh/Llama3,17.458608830485915,2024-11-29,mit,🔶 fine-tuned on domain-specific datasets,8.03,46.89128481581312
sabersalehk/Llama3-001-300,17.12107684025811,2024-12-03,mit,🔶 fine-tuned on domain-specific datasets,8.03,45.75022461814915
sabersalehk/Llama3_01_300,16.69882386756007,2024-12-03,mit,🔶 fine-tuned on domain-specific datasets,8.03,46.11859838274932
sequelbox/Llama3.1-70B-PlumChat,37.409205844366646,2024-11-27,llama3.1,🤝 base merges and moerges,70.554,89.29919137466307
sequelbox/Llama3.1-8B-MOTH,20.83650360825358,2024-09-19,llama3.1,🔶 fine-tuned on domain-specific datasets,8.03,44.57322551662175
sequelbox/Llama3.1-8B-PlumCode,9.82399989942098,2024-10-03,llama3.1,🔶 fine-tuned on domain-specific datasets,8.03,26.33423180592992
sequelbox/Llama3.1-8B-PlumMath,13.936685074512214,2024-10-03,llama3.1,🔶 fine-tuned on domain-specific datasets,8.03,38.76010781671159
sethuiyer/Llama-3.1-8B-Experimental-1208-Instruct,23.509819826801674,2025-01-18,,🔶 fine-tuned on domain-specific datasets,8.03,53.665768194070075
sethuiyer/Llamaverse-3.1-8B-Instruct,26.19209991300966,2025-01-14,llama3.1,🤝 base merges and moerges,8.03,60.18867924528302
sethuiyer/Qwen2.5-7B-Anvita,29.89836212098824,2024-10-27,apache-2.0,🤝 base merges and moerges,7.616,75.95687331536388
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,10.49075907778522,2024-10-27,,🤝 base merges and moerges,6.738,23.8544474393531
shivank21/mistral_dpo_self,9.824435617463962,2025-02-05,,🔶 fine-tuned on domain-specific datasets,7.913,17.843665768194068
siqi00/Mistral-7B-DFT,20.75522180931725,2025-02-05,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.242,51.71608265947888
skymizer/Llama2-7b-sft-chat-custom-template-dpo,10.140548181946365,2024-07-01,llama2,🔶 fine-tuned on domain-specific datasets,6.738,28.068283917340526
someon98/qwen-CoMa-0.5b,5.858059919414088,2024-12-29,,🔶 fine-tuned on domain-specific datasets,0.63,13.656783468104223
sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,36.185823403667726,2024-12-26,,🤝 base merges and moerges,14.0,87.68194070080862
sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,41.02652166075893,2024-12-27,apache-2.0,🤝 base merges and moerges,14.0,92.31805929919138
sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,34.41237931041414,2024-12-28,,🤝 base merges and moerges,14.0,84.69002695417788
sometimesanotion/Qwen2.5-7B-Gordion-v0.1-Prose,30.518790394446103,2025-02-08,,🤝 base merges and moerges,7.613,79.51482479784366
sometimesanotion/Qwentessential-14B-v1,40.27876153100695,2025-02-16,,🤝 base merges and moerges,14.766,92.13836477987421
sometimesanotion/Qwentinuum-14B-v1,37.151308752643104,2024-12-21,,🤝 base merges and moerges,14.0,88.72416891284814
sometimesanotion/Qwentinuum-14B-v2,37.91575826840247,2024-12-21,,🤝 base merges and moerges,14.0,89.32614555256065
sometimesanotion/Qwentinuum-14B-v6,39.59946867765128,2024-12-22,,🤝 base merges and moerges,14.0,91.76999101527402
sometimesanotion/Qwentinuum-14B-v7,39.15035648193577,2024-12-22,,🤝 base merges and moerges,14.0,91.39263252470799
sometimesanotion/Qwentinuum-14B-v8,38.48492951696213,2024-12-22,,🤝 base merges and moerges,14.0,89.99101527403414
sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,40.603760450568224,2025-01-01,,🤝 base merges and moerges,14.0,90.8176100628931
sometimesanotion/Qwenvergence-14B-v3,37.51730006937248,2024-12-21,,🤝 base merges and moerges,14.0,89.18238993710692
sometimesanotion/Qwenvergence-14B-v3-Prose,37.52186681948957,2024-12-21,apache-2.0,🤝 base merges and moerges,14.766,88.94878706199462
sometimesanotion/Qwenvergence-14B-v3-Reason,37.613265274956085,2024-12-21,,🔶 fine-tuned on domain-specific datasets,14.0,89.24528301886792
sometimesanotion/Qwenvergence-14B-v3-Reason,36.71404812686041,2024-12-21,,🤝 base merges and moerges,14.0,89.24528301886792
sometimesanotion/Qwenvergence-14B-v8,39.212221774327226,2025-01-16,,🤝 base merges and moerges,14.766,90.88050314465407
sometimesanotion/Qwenvergence-14B-v9,39.81487420685213,2025-01-17,,🤝 base merges and moerges,14.766,90.20664869721475
spmurrayzzz/Mistral-Syndicate-7B,14.012817664482595,2024-06-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.242,38.15813117699909
ssmits/Qwen2.5-95B-Instruct,45.257345532181205,2024-09-26,other,"💬 chat models (RLHF, DPO, IFT, ...)",94.648,83.5579514824798
suayptalha/DeepSeek-R1-Distill-Llama-3B,23.27368245692195,2025-02-24,mit,🔶 fine-tuned on domain-specific datasets,3.213,44.8607367475292
suayptalha/Komodo-Llama-3.2-3B-v2-fp16,20.317372826484497,2024-11-19,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.0,40.32345013477088
sumink/Qwenftmodel,10.104913951155991,2024-12-05,other,🔶 fine-tuned on domain-specific datasets,1.544,24.600179694519316
sumink/bbhqwen,7.833827413484496,2025-02-25,,🔶 fine-tuned on domain-specific datasets,3.086,26.594788858939804
sumink/bbhqwen2,6.258601237356344,2025-02-25,,🔶 fine-tuned on domain-specific datasets,3.086,22.30907457322552
sumink/bbhqwen4,5.656083792655539,2025-02-25,,🔶 fine-tuned on domain-specific datasets,3.086,16.97214734950584
sumink/bbhqwen5,5.199436501746352,2025-02-25,,🔶 fine-tuned on domain-specific datasets,3.086,14.869721473495057
sumink/bbhqwen6,4.366128533965068,2025-02-25,,🔶 fine-tuned on domain-specific datasets,3.086,10.161725067385445
synergetic/FrankenQwen2.5-14B,18.126546386620493,2024-11-30,,🔶 fine-tuned on domain-specific datasets,16.972,41.6262353998203
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,4.366498008182751,2024-08-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,1.5,10.23360287511231
tanliboy/lambda-qwen2.5-14b-dpo-test,42.61740082662664,2024-09-20,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.77,74.61814914645103
tanliboy/lambda-qwen2.5-32b-dpo-test,45.92459258818872,2024-09-30,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",32.764,77.42138364779873
tensopolis/falcon3-10b-tensopolis-v1,35.588967109820835,2025-03-08,other,🤝 base merges and moerges,10.306,72.70440251572326
tensopolis/mistral-small-2501-tensopolis-v1,39.24515046605988,2025-02-08,apache-2.0,🤝 base merges and moerges,23.572,88.48158131176999
tensopolis/phi-4-tensopolis-v1,40.45533321662008,2025-03-09,mit,🤝 base merges and moerges,14.66,85.86702605570528
tensopolis/qwen2.5-14b-tensopolis-v1,41.14159022263494,2025-03-09,apache-2.0,🤝 base merges and moerges,14.77,72.13836477987421
tensopolis/qwen2.5-7b-tensopolis-v1,35.49167672948769,2025-03-07,apache-2.0,🤝 base merges and moerges,7.616,72.98292902066487
theo77186/Qwen2.5-Coder-7B-Instruct-20241106,28.33079885828984,2025-01-19,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",7.616,52.03953279424979
theprint/CleverBoi-Llama-3.1-8B-Instruct,13.970394725475051,2024-09-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,16.061,37.61006289308176
theprint/CleverBoi-Llama-3.1-8B-v2,14.145587569893708,2024-09-22,apache-2.0,🔶 fine-tuned on domain-specific datasets,9.3,35.318957771787964
theprint/ReWiz-Llama-3.1-8B-v2,15.893327785890378,2024-11-03,apache-2.0,🔶 fine-tuned on domain-specific datasets,9.3,40.57502246181492
thomas-yanxin/XinYuan-Qwen2-1_5B,11.515091263493494,2024-09-04,other,🔶 fine-tuned on domain-specific datasets,1.777,30.30548068283917
tianyil1/MistralForCausalLM_Cal_DPO,18.088644447193257,2025-01-25,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.242,40.43126684636118
tiiuae/Falcon3-10B-Base,27.61785087949368,2024-12-12,other,🟢 pretrained,10.306,75.40880503144655
tiiuae/Falcon3-1B-Instruct,16.164597322515025,2024-12-16,other,"💬 chat models (RLHF, DPO, IFT, ...)",1.669,37.58310871518418
tiiuae/Falcon3-3B-Base,15.738743193619,2024-12-13,other,🟢 pretrained,3.228,42.18328840970351
tiiuae/Falcon3-7B-Instruct,36.404684964282325,2024-12-16,other,"💬 chat models (RLHF, DPO, IFT, ...)",7.456,84.18688230008985
tiiuae/Falcon3-Mamba-7B-Instruct,28.109654708582763,2024-12-13,other,"💬 chat models (RLHF, DPO, IFT, ...)",7.273,61.105121293800536
tiiuae/falcon-11B,13.851902586180216,2024-06-09,unknown,🟢 pretrained,11.103,33.47708894878706
tiiuae/falcon-40b,11.40130446230009,2024-06-09,apache-2.0,🟢 pretrained,40.0,26.4240790655885
tiiuae/falcon-mamba-7b,15.179238027611218,2024-07-23,other,🟢 pretrained,7.0,44.60017969451931
tinycompany/ShawtyIsBad-bgem3,12.610397878155718,2025-03-08,apache-2.0,🟢 pretrained,1.436,36.42407906558851
tinycompany/ShawtyIsBad-e5-large,12.316339936795012,2025-03-08,mit,🟢 pretrained,1.436,34.67205750224618
tinycompany/ShawtyIsBad-nomic1.5,12.504999335501656,2025-03-08,mit,🟢 pretrained,1.436,35.51662174303684
tugstugi/Qwen2.5-7B-Instruct-QwQ-v0.1,28.42790067536457,2025-01-19,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.616,55.678346810422276
unsloth/Llama-3.2-1B-Instruct-no-system-message,14.363515028823208,2025-01-24,,"💬 chat models (RLHF, DPO, IFT, ...)",1.236,30.997304582210244
unsloth/phi-4-unsloth-bnb-4bit,39.21645140571378,2025-01-09,mit,"💬 chat models (RLHF, DPO, IFT, ...)",8.483,80.88050314465409
uukuguy/speechless-code-mistral-7b-v1.0,18.19259169032542,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.0,48.23000898472596
uukuguy/speechless-instruct-mistral-7b-v0.2,18.10671348498029,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.242,47.99640610961365
uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,18.701595895131856,2024-06-26,,🔶 fine-tuned on domain-specific datasets,13.016,45.00449236298292
v000000/Qwen2.5-14B-Gutenberg-1e-Delta,40.87901381911441,2024-09-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.77,69.98203054806828
v000000/Qwen2.5-Lumen-14B,41.13785114892261,2024-09-20,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.77,70.46720575022462
vhab10/Llama-3.1-8B-Base-Instruct-SLERP,19.27479354795199,2024-09-29,mit,🤝 base merges and moerges,8.03,51.87780772686433
vhab10/Llama-3.2-Instruct-3B-TIES,17.33432617767801,2024-11-23,mit,🤝 base merges and moerges,1.848,37.870619946091644
vhab10/llama-3-8b-merged-linear,23.91136833689406,2024-09-26,mit,🤝 base merges and moerges,4.65,59.8292902066487
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,22.56595247127864,2024-07-24,apache-2.0,🔶 fine-tuned on domain-specific datasets,8.031,55.696316262354
vicgalle/Humanish-RP-Llama-3.1-8B,25.423199454688373,2024-08-03,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,57.58310871518418
vicgalle/Roleplay-Llama-3-8B,24.020182936148974,2024-06-26,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,48.81401617250674
vonjack/Qwen2.5-Coder-0.5B-Merged,6.979693269720411,2024-11-19,,🔶 fine-tuned on domain-specific datasets,0.63,11.949685534591197
wave-on-discord/qwent-7b,8.797033099146908,2024-09-30,,🤝 base merges and moerges,7.616,21.491464510332435
weathermanj/Menda-3b-Optim-100,27.957516413922587,2025-03-10,other,🔶 fine-tuned on domain-specific datasets,3.086,60.06289308176102
win10/EVA-Norns-Qwen2.5-v0.1,26.432796717883942,2024-11-18,,🤝 base merges and moerges,7.616,58.005390835579504
win10/Norns-Qwen2.5-12B,17.708127562863925,2024-11-17,,🤝 base merges and moerges,12.277,34.21383647798742
win10/Norns-Qwen2.5-7B,26.380789509358355,2024-11-18,,🤝 base merges and moerges,7.616,58.40071877807726
win10/Qwen2.5-2B-Instruct,10.57067746533664,2024-12-20,,🤝 base merges and moerges,2.9,30.04492362982929
wzhouad/gemma-2-9b-it-WPO-HB,24.97756909058171,2025-01-07,,🔶 fine-tuned on domain-specific datasets,9.242,52.71338724168913
x0000001/Deepseek-Lumen-R1-Qwen2.5-14B,26.028524707214856,2025-01-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.77,53.76460017969452
xinchen9/Llama3.1_8B_Instruct_CoT,16.316624597778073,2024-09-19,apache-2.0,🔶 fine-tuned on domain-specific datasets,8.03,43.93530997304582
xinchen9/Llama3.1_CoT_V1,14.734826092960333,2024-09-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,8.03,39.703504043126685
xinchen9/Mistral-7B-CoT,11.26567589705759,2024-09-23,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.242,26.513926325247084
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table,22.639173242532337,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,45.18418688230009
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table,23.07373460043833,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,47.7088948787062
xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002,23.12157632033239,2024-10-01,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,47.681940700808624
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table,21.35765886697308,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,44.923629829290206
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table,24.132871091204738,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,49.81132075471699
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table,22.08358104722241,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,46.29829290206648
yam-peleg/Hebrew-Mistral-7B,13.302117179699644,2024-07-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.504,34.98652291105122
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,23.61656457033402,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,47.93351302785265
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table,24.97848128342916,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,52.677448337825695
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table,23.457640244691195,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,47.906558849955076
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table,24.089793367665116,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,49.784366576819416
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001,23.246034978048385,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,46.307277628032345
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001,22.724716099715508,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,46.48697214734951
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,23.749108318905765,2024-09-29,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,48.53548966756514
yifAI/Llama-3-8B-Instruct-SPPO-score-Iter3_gp_8b-table-0.002,22.73807535003498,2024-09-30,,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,47.079964061096135
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,15.288362728327092,2024-11-16,gemma,🔶 fine-tuned on domain-specific datasets,2.614,29.730458221024257
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,16.505537805625195,2024-11-16,gemma,🔶 fine-tuned on domain-specific datasets,2.614,30.979335130278525
ymcki/gemma-2-2b-jpn-it-abliterated-17,15.64497618709844,2024-10-18,gemma,🔶 fine-tuned on domain-specific datasets,2.614,7.52021563342318
ymcki/gemma-2-2b-jpn-it-abliterated-17-18-24,14.44776069045957,2024-11-06,gemma,🔶 fine-tuned on domain-specific datasets,2.614,29.595687331536386
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,12.53043213387293,2024-10-27,,🔶 fine-tuned on domain-specific datasets,2.614,28.31985624438454
yuvraj17/Llama3-8B-SuperNova-Spectrum-Hermes-DPO,18.088167586242665,2024-09-30,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",8.03,45.76819407008087
yuvraj17/Llama3-8B-SuperNova-Spectrum-dare_ties,19.17256512798472,2024-09-23,apache-2.0,🤝 base merges and moerges,8.03,49.083557951482476
yuvraj17/Llama3-8B-abliterated-Spectrum-slerp,17.72531595014861,2024-09-23,apache-2.0,🤝 base merges and moerges,8.03,46.79245283018869
zake7749/gemma-2-2b-it-chinese-kyara-dpo,19.62411186744714,2024-10-17,gemma,🔶 fine-tuned on domain-specific datasets,2.614,47.24168912848158
zelk12/MT-Gen1-gemma-2-9B,34.51416587215041,2024-10-23,,🤝 base merges and moerges,10.159,80.63791554357591
zelk12/MT-Gen2-GI-gemma-2-9B,34.7634808902102,2024-11-28,,🤝 base merges and moerges,10.159,81.86882300089846
zelk12/MT-Gen2-gemma-2-9B,34.81518978196506,2024-11-10,,🤝 base merges and moerges,10.159,82.96495956873316
zelk12/MT-Gen3-gemma-2-9B,34.862851201023894,2024-11-30,,🤝 base merges and moerges,10.159,80.48517520215633
zelk12/MT-Gen6-gemma-2-9B,19.816468872767587,2025-01-23,gemma,🤝 base merges and moerges,10.159,51.689128481581314
zelk12/MT-Gen7-gemma-2-9B,20.39180070971448,2025-02-15,gemma,🤝 base merges and moerges,10.159,60.40431266846361
zelk12/MT-Merge-gemma-2-9B,34.87860604484159,2024-10-22,,🤝 base merges and moerges,10.159,81.42857142857144
zelk12/MT-Merge2-MU-gemma-2-MTg2MT1g2-9B,34.891868837941765,2024-11-28,,🤝 base merges and moerges,10.159,82.54267744833784
zelk12/MT-Merge4-gemma-2-9B,34.59930867791183,2024-12-21,gemma,🤝 base merges and moerges,10.159,84.47439353099732
zelk12/MT-Merge6-gemma-2-9B,20.20346619991928,2025-02-13,gemma,🤝 base merges and moerges,10.159,59.64061096136568
zelk12/MT1-Gen2-gemma-2-9B,35.005439602301884,2024-11-11,,🤝 base merges and moerges,10.159,81.38364779874213
zelk12/MT1-Gen5-gemma-2-9B,33.556617199966034,2024-12-24,gemma,🤝 base merges and moerges,10.159,73.35130278526506
zelk12/MT1-gemma-2-9B,34.86746462523027,2024-10-14,,🤝 base merges and moerges,10.159,82.20125786163523
zelk12/MT2-Gen1-gemma-2-9B,34.46173377708927,2024-10-27,,🤝 base merges and moerges,10.159,79.66756513926326
zelk12/MT2-Gen2-gemma-2-9B,34.64186698980044,2024-11-12,,🤝 base merges and moerges,10.159,82.0754716981132
zelk12/MT2-Gen3-gemma-2-9B,34.26447113111225,2024-12-04,,🤝 base merges and moerges,10.159,80.85354896675653
zelk12/MT2-Gen4-gemma-2-9B,34.202321593914604,2024-12-15,gemma,🤝 base merges and moerges,10.159,77.05300988319857
